Date;Time; Temperatura  -  Med  (C) ; Umidità  -  Med  (%) ; Pressione  -  Med  (hpa) ; Velocità  del  vento  -  Med  (kmh) ; Raffica  di  vento  -  Med  (kmh) ; Direzione  del  vento  -  Tutti  (°) ; Punto  di  rugiada  -  Med  (C) ; Temperatura  apparente  -  Med  (C) ; Quantità  di  pioggia  -  Med  (mm/h) ; Precipitation  -  Totale  (mm) ; Radiazione  solare  -  Med  (W/m2) 
2025-03-16;00.00;7.20;97.00;955.40;0.00;5.00;38;6.70;6.40;3.20;0.00;0.00
2025-03-16;00.05;7.30;97.00;955.60;0.00;5.00;51;6.80;6.60;1.50;0.20;0.00
2025-03-16;00.10;7.30;97.00;955.60;0.00;5.00;74;6.80;6.60;2.00;0.40;0.00
2025-03-16;00.15;7.30;97.00;955.50;0.00;5.00;54;6.80;6.60;2.50;0.60;0.00
2025-03-16;00.20;7.30;97.00;955.60;0.00;5.00;126;6.80;6.60;2.30;0.80;0.00
2025-03-16;00.25;7.30;97.00;955.50;0.00;3.00;127;6.80;6.60;2.50;1.00;0.00
2025-03-16;00.30;7.20;97.00;955.70;0.00;2.00;127;6.70;6.40;2.40;1.20;0.00
2025-03-16;00.35;7.20;97.00;955.60;0.00;2.00;127;6.70;6.40;3.60;1.60;0.00
2025-03-16;00.40;7.20;97.00;955.70;0.00;0.00;127;6.70;6.40;3.40;1.80;0.00
2025-03-16;00.45;7.20;97.00;955.60;0.00;0.00;127;6.70;6.40;3.70;2.20;0.00
2025-03-16;00.50;7.20;97.00;955.50;0.00;0.00;127;6.70;6.40;3.30;2.40;0.00
2025-03-16;00.55;7.20;97.00;955.50;0.00;0.00;127;6.70;6.40;2.60;2.60;0.00
2025-03-16;01.00;7.20;97.00;955.40;0.00;0.00;127;6.70;6.40;2.20;2.60;0.00
2025-03-16;01.05;7.20;97.00;955.40;0.00;0.00;127;6.70;6.40;2.30;2.80;0.00
2025-03-16;01.10;7.10;97.00;955.40;0.00;0.00;127;6.70;6.30;1.80;3.00;0.00
2025-03-16;01.20;7.10;97.00;955.50;0.00;0.00;127;6.70;6.30;1.90;3.40;0.00
2025-03-16;01.25;7.10;97.00;955.50;0.00;0.00;127;6.70;6.30;2.40;3.60;0.00
2025-03-16;01.30;7.10;97.00;955.60;0.00;0.00;127;6.70;6.30;3.00;3.80;0.00
2025-03-16;01.35;7.10;97.00;955.70;0.00;0.00;127;6.70;6.30;3.60;4.20;0.00
2025-03-16;01.40;7.00;97.00;955.60;0.00;0.00;127;6.60;6.20;2.70;4.40;0.00
2025-03-16;01.45;6.90;97.00;955.60;0.00;0.00;127;6.50;6.10;2.70;4.60;0.00
2025-03-16;01.50;6.90;97.00;955.60;0.50;6.00;41;6.50;6.00;2.10;4.60;0.00
2025-03-16;01.55;6.90;97.00;955.60;1.00;6.00;115;6.50;5.90;1.10;4.80;0.00
2025-03-16;02.00;6.90;97.00;955.50;1.00;5.00;121;6.50;5.90;1.00;4.80;0.00
2025-03-16;02.05;6.90;97.00;955.60;0.00;2.00;121;6.50;6.10;4.20;5.40;0.00
2025-03-16;02.10;6.90;97.00;955.60;0.00;2.00;121;6.50;6.10;4.00;5.60;0.00
2025-03-16;02.15;6.80;97.00;955.70;0.00;2.00;121;6.40;6.00;2.30;5.80;0.00
2025-03-16;02.20;6.80;97.00;955.70;0.00;2.00;121;6.40;6.00;1.80;5.80;0.00
2025-03-16;02.25;6.80;97.00;955.70;0.00;2.00;121;6.40;5.90;1.40;6.00;0.00
2025-03-16;02.30;6.70;97.00;955.80;0.00;2.00;123;6.30;5.80;1.40;6.00;0.00
2025-03-16;02.35;6.60;97.00;955.90;0.00;2.00;123;6.20;5.70;1.60;6.40;0.00
2025-03-16;02.40;6.60;97.00;955.90;0.00;2.00;123;6.20;5.70;2.20;6.40;0.00
2025-03-16;02.45;6.60;97.00;955.80;0.00;2.00;117;6.20;5.70;3.80;7.00;0.00
2025-03-16;02.50;6.50;97.00;955.80;0.00;2.00;106;6.10;5.60;5.00;7.20;0.00
2025-03-16;02.55;6.60;97.00;955.80;0.00;2.00;106;6.20;5.70;3.70;7.60;0.00
2025-03-16;03.00;6.60;97.00;955.80;0.00;2.00;109;6.20;5.70;2.80;7.60;0.00
2025-03-16;03.05;6.50;97.00;955.80;0.00;2.00;109;6.10;5.60;2.50;8.00;0.00
2025-03-16;03.10;6.50;97.00;956.00;0.00;2.00;109;6.10;5.60;2.30;8.20;0.00
2025-03-16;03.15;6.40;97.00;955.90;0.00;2.00;109;6.00;5.50;2.10;8.40;0.00
2025-03-16;03.20;6.40;97.00;955.90;0.00;2.00;109;6.00;5.50;2.20;8.40;0.00
2025-03-16;03.25;6.30;97.00;956.00;0.00;2.00;116;5.90;5.40;1.40;8.40;0.00
2025-03-16;03.30;6.30;97.00;955.90;0.00;5.00;283;5.90;5.40;1.00;8.40;0.00
2025-03-16;03.35;6.30;97.00;956.00;0.00;5.00;287;5.90;5.40;1.10;8.80;0.00
2025-03-16;03.40;6.40;97.00;956.00;0.00;5.00;95;6.00;5.50;2.00;8.80;0.00
2025-03-16;03.45;6.50;97.00;956.10;0.00;5.00;84;6.10;5.60;1.50;9.00;0.00
2025-03-16;03.50;6.60;97.00;956.10;0.00;3.00;65;6.20;5.70;1.80;9.20;0.00
2025-03-16;03.55;6.60;97.00;956.30;0.30;6.00;100;6.20;5.60;2.30;9.20;0.00
2025-03-16;04.00;6.60;97.00;956.40;1.00;6.00;133;6.20;5.50;1.40;9.20;0.00
2025-03-16;04.05;6.60;97.00;956.50;0.80;6.00;133;6.20;5.50;1.40;9.40;0.00
2025-03-16;04.10;6.50;97.00;956.60;0.00;3.00;134;6.10;5.60;1.10;9.40;0.00
2025-03-16;04.15;6.40;97.00;956.70;1.00;24.00;205;6.00;5.30;0.80;9.60;0.00
2025-03-16;04.20;6.20;97.00;956.80;2.00;24.00;282;5.80;4.80;0.80;9.60;0.00
2025-03-16;04.25;6.10;97.00;956.80;1.70;24.00;217;5.70;4.80;0.80;9.60;0.00
2025-03-16;04.30;6.00;97.00;956.90;1.00;6.00;163;5.60;4.80;0.80;9.60;0.00
2025-03-16;04.35;6.00;97.00;956.90;0.50;6.00;163;5.60;4.90;0.00;9.60;0.00
2025-03-16;04.40;5.90;97.00;956.90;0.50;14.00;331;5.50;4.80;0.00;9.60;0.00
2025-03-16;04.45;5.70;96.30;957.00;1.30;14.00;194;5.20;4.30;0.00;9.60;0.00
2025-03-16;04.50;5.60;96.00;957.00;0.50;14.00;263;5.00;4.40;0.00;9.60;0.00
2025-03-16;04.55;5.60;96.00;957.00;0.00;5.00;263;5.00;4.50;0.00;9.80;0.00
2025-03-16;05.00;5.60;96.00;957.00;0.00;3.00;263;5.00;4.50;0.00;9.80;0.00
2025-03-16;05.05;5.60;97.00;957.10;0.00;3.00;263;5.20;4.50;0.00;9.80;0.00
2025-03-16;05.10;5.60;97.00;957.10;0.00;2.00;263;5.20;4.50;0.00;9.80;0.00
2025-03-16;05.15;5.60;97.00;957.10;0.00;0.00;263;5.20;4.50;0.00;9.80;0.00
2025-03-16;05.20;5.60;97.00;957.20;0.00;0.00;263;5.20;4.50;0.00;9.80;0.00
2025-03-16;05.25;5.60;97.00;957.10;0.00;2.00;263;5.20;4.50;0.00;9.80;0.00
2025-03-16;05.30;5.60;97.00;957.20;0.00;2.00;263;5.20;4.50;0.00;9.80;0.00
2025-03-16;05.35;5.60;97.00;957.30;0.00;2.00;263;5.20;4.50;0.00;9.80;0.00
2025-03-16;05.40;5.60;97.00;957.40;0.00;0.00;263;5.20;4.50;0.00;9.80;0.00
2025-03-16;05.45;5.60;97.00;957.40;0.00;0.00;263;5.20;4.50;0.00;9.80;0.00
2025-03-16;05.50;5.60;97.00;957.40;0.00;0.00;263;5.20;4.50;0.00;9.80;0.00
2025-03-16;05.55;5.60;97.00;957.50;0.00;0.00;263;5.20;4.50;0.00;9.80;0.00
2025-03-16;06.00;5.60;97.00;957.60;0.00;0.00;263;5.20;4.50;0.00;9.80;0.00
2025-03-16;06.05;5.60;97.00;957.70;0.00;0.00;263;5.20;4.50;0.00;9.80;0.00
2025-03-16;06.10;5.60;97.00;957.70;0.00;0.00;263;5.20;4.50;0.00;9.80;0.00
2025-03-16;06.15;5.50;97.00;957.80;0.00;0.00;263;5.10;4.40;0.00;9.80;0.00
2025-03-16;06.20;5.50;97.00;957.80;0.00;0.00;263;5.10;4.40;0.00;9.80;0.00
2025-03-16;06.25;5.40;97.00;957.80;0.00;0.00;263;5.00;4.30;0.00;9.80;0.00
2025-03-16;06.30;5.40;97.00;957.90;0.00;0.00;263;5.00;4.30;0.00;9.80;0.00
2025-03-16;06.35;5.40;97.00;957.90;0.00;0.00;263;5.00;4.30;0.00;9.80;0.00
2025-03-16;06.40;5.40;97.00;958.00;0.00;0.00;263;5.00;4.30;0.00;9.80;0.00
2025-03-16;06.45;5.30;97.00;958.00;0.00;0.00;263;4.90;4.10;0.00;9.80;0.00
2025-03-16;06.50;5.30;97.00;958.10;0.00;0.00;263;4.90;4.10;0.00;9.80;2.50
2025-03-16;06.55;5.30;97.00;958.10;0.00;0.00;263;4.90;4.10;0.00;9.80;6.30
2025-03-16;07.00;5.30;97.00;958.10;0.00;0.00;263;4.90;4.10;0.00;9.80;9.00
2025-03-16;07.05;5.30;97.00;958.20;0.00;2.00;263;4.90;4.10;0.00;9.80;11.30
2025-03-16;07.10;5.30;97.00;958.20;0.00;2.00;263;4.90;4.10;0.00;9.80;12.00
2025-03-16;07.15;5.30;97.00;958.30;0.00;0.00;263;4.90;4.10;0.00;9.80;14.00
2025-03-16;07.20;5.30;97.00;958.40;0.00;0.00;263;4.90;4.10;0.00;9.80;18.00
2025-03-16;07.25;5.30;97.00;958.40;0.00;0.00;263;4.90;4.10;0.00;9.80;21.00
2025-03-16;07.30;5.30;97.00;958.40;0.00;0.00;263;4.90;4.10;0.00;9.80;25.00
2025-03-16;07.35;5.30;97.00;958.50;0.00;0.00;263;4.90;4.10;0.00;9.80;33.00
2025-03-16;07.40;5.40;97.00;958.60;0.00;0.00;263;5.00;4.30;0.00;9.80;43.00
2025-03-16;07.45;5.40;97.00;958.60;0.00;0.00;263;5.00;4.30;0.00;9.80;52.00
2025-03-16;07.50;5.40;97.00;958.60;0.00;2.00;263;5.00;4.30;0.00;9.80;59.00
2025-03-16;07.55;5.50;97.00;958.60;0.00;2.00;263;5.10;4.40;0.00;9.80;62.00
2025-03-16;08.00;5.60;97.00;958.70;0.00;2.00;263;5.20;4.50;0.00;9.80;60.00
2025-03-16;08.05;5.60;97.00;958.70;0.00;2.00;263;5.20;4.50;0.00;9.80;57.00
2025-03-16;08.10;5.70;97.00;958.80;0.00;0.00;263;5.30;4.60;0.00;9.80;59.00
2025-03-16;08.15;5.70;97.00;958.90;0.00;0.00;263;5.30;4.60;0.00;9.80;64.00
2025-03-16;08.20;5.80;97.00;959.00;0.00;0.00;263;5.40;4.70;0.00;9.80;74.00
2025-03-16;08.25;5.80;97.00;959.00;0.00;0.00;263;5.40;4.80;0.00;9.80;88.00
2025-03-16;08.30;5.90;97.00;959.10;0.00;0.00;263;5.50;4.90;0.00;9.80;97.00
2025-03-16;08.35;6.00;97.00;959.10;0.00;0.00;263;5.60;5.00;0.00;9.80;103.80
2025-03-16;08.40;6.10;97.00;959.20;0.00;0.00;263;5.70;5.10;0.00;9.80;104.50
2025-03-16;08.45;6.20;97.00;959.20;0.00;0.00;263;5.80;5.20;0.00;9.80;112.30
2025-03-16;08.50;6.20;97.00;959.20;0.00;0.00;263;5.80;5.20;0.00;9.80;112.00
2025-03-16;08.55;6.20;97.00;959.30;0.00;0.00;263;5.80;5.30;0.00;9.80;106.30
2025-03-16;09.00;6.30;97.00;959.30;0.00;0.00;263;5.90;5.40;0.00;9.80;105.00
2025-03-16;09.05;6.30;97.00;959.40;0.00;0.00;263;5.90;5.40;0.00;9.80;108.00
2025-03-16;09.10;6.40;97.00;959.50;0.00;0.00;263;6.00;5.50;0.00;9.80;127.50
2025-03-16;09.15;6.40;97.00;959.50;0.00;2.00;263;6.00;5.50;0.00;9.80;157.00
2025-03-16;09.20;6.50;97.00;959.60;0.00;2.00;263;6.10;5.60;0.00;9.80;195.00
2025-03-16;09.25;6.70;97.00;959.70;0.00;2.00;263;6.30;5.80;0.00;9.80;219.00
2025-03-16;09.30;6.80;97.00;959.70;0.00;2.00;263;6.40;6.00;0.00;9.80;227.00
2025-03-16;09.35;6.80;97.00;959.70;0.00;2.00;263;6.40;5.90;0.00;9.80;205.80
2025-03-16;09.40;6.80;96.00;959.70;0.00;2.00;263;6.20;5.90;0.00;9.80;217.00
2025-03-16;09.45;6.90;96.00;959.70;0.00;2.00;263;6.30;6.00;0.00;9.80;177.30
2025-03-16;09.50;6.90;96.00;959.80;0.00;2.00;263;6.30;6.00;0.00;9.80;170.00
2025-03-16;09.55;7.00;95.00;959.90;0.00;0.00;263;6.20;6.10;0.00;9.80;186.30
2025-03-16;10.00;7.20;95.00;959.90;0.00;0.00;263;6.40;6.40;0.00;9.80;190.00
2025-03-16;10.05;7.50;95.00;960.00;0.00;2.00;263;6.70;6.70;0.00;9.80;220.50
2025-03-16;10.10;7.60;94.50;960.00;0.00;3.00;263;6.80;6.90;0.00;9.80;242.00
2025-03-16;10.15;7.70;94.00;960.10;1.00;5.00;155;6.80;6.80;0.00;9.80;270.00
2025-03-16;10.20;7.80;94.00;960.10;1.00;6.00;198;6.90;6.90;0.00;9.80;333.50
2025-03-16;10.25;7.90;93.00;960.10;1.00;6.00;199;6.80;6.90;0.00;9.80;330.00
2025-03-16;10.30;7.80;91.00;960.20;1.00;6.00;199;6.40;6.80;0.00;9.80;710.00
2025-03-16;10.35;8.30;90.80;960.20;1.00;5.00;199;6.90;7.40;0.00;9.80;285.00
2025-03-16;10.40;8.40;89.00;960.20;1.00;8.00;233;6.70;7.40;0.00;9.80;232.00
2025-03-16;10.45;8.30;87.70;960.30;1.70;10.00;213;6.30;7.10;0.00;9.80;218.70
2025-03-16;10.50;8.20;86.00;960.30;1.50;10.00;222;6.00;7.00;0.00;9.80;229.50
2025-03-16;10.55;8.20;85.70;960.30;0.30;10.00;221;5.90;7.20;0.00;9.80;244.00
2025-03-16;11.00;8.20;84.00;960.30;0.00;2.00;221;5.60;7.20;0.00;9.80;269.00
2025-03-16;11.05;8.30;84.30;960.30;1.00;5.00;279;5.70;7.10;0.00;9.80;239.30
2025-03-16;11.10;8.40;84.00;960.40;0.50;5.00;243;5.80;7.30;0.00;9.80;203.00
2025-03-16;11.15;8.40;83.30;960.40;0.70;3.00;222;5.60;7.30;0.00;9.80;193.30
2025-03-16;11.20;8.30;83.00;960.40;1.00;5.00;206;5.50;7.10;0.00;9.80;204.50
2025-03-16;11.25;8.30;83.00;960.40;1.00;8.00;231;5.50;7.10;0.00;9.80;228.70
2025-03-16;11.30;8.30;82.00;960.40;1.00;8.00;158;5.40;7.10;0.00;9.80;253.00
2025-03-16;11.35;8.40;82.00;960.40;2.00;10.00;207;5.50;7.00;0.00;9.80;328.00
2025-03-16;11.40;8.50;81.50;960.40;2.00;10.00;226;5.50;7.10;0.00;9.80;377.00
2025-03-16;11.45;8.60;80.70;960.40;1.00;6.00;153;5.50;7.40;0.00;9.80;411.00
2025-03-16;11.50;8.70;80.00;960.40;0.00;5.00;154;5.40;7.70;0.00;9.80;317.00
2025-03-16;11.55;8.80;78.70;960.50;0.70;5.00;156;5.20;7.60;0.00;9.80;311.70
2025-03-16;12.00;8.80;78.00;960.50;1.00;5.00;159;5.10;7.50;0.00;9.80;366.00
2025-03-16;12.05;8.80;77.00;960.50;1.00;5.00;158;4.90;7.50;0.00;9.80;409.00
2025-03-16;12.10;9.00;75.00;960.50;1.00;6.00;191;4.80;7.60;0.00;9.80;408.50
2025-03-16;12.15;9.10;74.30;960.50;1.00;6.00;225;4.80;7.80;0.00;9.80;487.70
2025-03-16;12.20;9.30;75.00;960.50;0.50;6.00;224;5.10;8.10;0.00;9.80;681.00
2025-03-16;12.25;9.80;72.70;960.50;1.30;8.00;223;5.00;8.40;0.00;9.80;527.30
2025-03-16;12.30;9.90;72.00;960.50;2.00;8.00;163;5.00;8.40;0.00;9.80;515.00
2025-03-16;12.35;10.20;69.30;960.40;1.80;8.00;213;4.70;8.70;0.00;9.80;879.80
2025-03-16;12.40;10.40;66.50;960.40;1.50;8.00;242;4.30;8.80;0.00;9.80;481.50
2025-03-16;12.45;10.50;63.00;960.40;2.00;8.00;304;3.70;8.70;0.00;9.80;649.70
2025-03-16;12.50;10.80;62.50;960.40;2.00;11.00;222;3.80;9.10;0.00;9.80;752.50
2025-03-16;12.55;10.80;62.70;960.40;2.70;11.00;214;3.90;9.00;0.00;9.80;394.00
2025-03-16;13.00;10.90;63.00;960.40;3.00;8.00;184;4.10;9.00;0.00;9.80;406.00
2025-03-16;13.05;10.80;60.50;960.50;3.00;10.00;237;3.40;8.80;0.00;9.80;620.50
2025-03-16;13.10;11.20;58.50;960.40;3.00;10.00;303;3.30;9.20;0.00;9.80;932.50
2025-03-16;13.15;11.30;59.00;960.40;2.00;8.00;225;3.50;9.50;0.00;9.80;951.00
2025-03-16;13.20;11.20;57.00;960.40;1.50;8.00;195;2.90;9.40;0.00;9.80;879.50
2025-03-16;13.25;11.20;58.00;960.40;2.00;10.00;158;3.20;9.40;0.00;9.80;254.50
2025-03-16;13.30;10.90;57.70;960.40;1.30;10.00;130;2.80;9.10;0.00;9.80;493.00
2025-03-16;13.35;10.70;61.00;960.40;1.00;8.00;229;3.40;9.10;0.00;9.80;792.00
2025-03-16;13.40;11.10;60.70;960.40;2.00;10.00;272;3.70;9.30;0.00;9.80;317.70
2025-03-16;13.45;11.20;59.00;960.40;3.00;10.00;262;3.40;9.20;0.00;9.80;350.00
2025-03-16;13.50;11.00;61.00;960.30;3.00;11.00;230;3.70;9.10;0.00;9.80;388.30
2025-03-16;13.55;11.20;61.50;960.40;3.00;11.00;193;4.00;9.30;0.00;9.80;456.00
2025-03-16;14.00;11.20;61.00;960.40;3.00;14.00;223;3.90;9.30;0.00;9.80;469.00
2025-03-16;14.05;11.20;61.00;960.40;3.00;14.00;209;3.90;9.30;0.00;9.80;379.00
2025-03-16;14.10;11.10;60.70;960.40;3.00;14.00;227;3.70;9.20;0.00;9.80;349.00
2025-03-16;14.15;11.10;60.50;960.40;3.00;10.00;255;3.70;9.20;0.00;9.80;285.50
2025-03-16;14.20;11.10;61.00;960.40;2.30;8.00;199;3.80;9.30;0.00;9.80;204.30
2025-03-16;14.25;10.90;61.00;960.40;1.00;6.00;179;3.60;9.30;0.00;9.80;167.00
2025-03-16;14.30;10.70;61.00;960.30;1.00;6.00;193;3.40;9.10;0.00;9.80;147.30
2025-03-16;14.35;10.70;61.00;960.40;1.00;6.00;303;3.40;9.10;0.00;9.80;131.00
2025-03-16;14.40;10.70;61.00;960.40;1.00;6.00;303;3.40;9.10;0.00;9.80;126.70
2025-03-16;14.45;10.60;61.00;960.40;0.50;6.00;303;3.30;9.10;0.00;9.80;118.50
2025-03-16;14.50;10.50;62.00;960.40;0.00;5.00;274;3.50;9.10;0.00;9.80;114.00
2025-03-16;14.55;10.50;62.50;960.50;1.00;5.00;132;3.60;8.90;0.00;9.80;114.00
2025-03-16;15.00;10.40;63.00;960.40;1.30;6.00;164;3.60;8.70;0.00;9.80;114.00
2025-03-16;15.05;10.30;63.00;960.50;2.00;6.00;129;3.50;8.50;0.00;9.80;118.00
2025-03-16;15.10;10.20;64.00;960.50;1.30;6.00;115;3.60;8.50;0.00;9.80;130.30
2025-03-16;15.15;10.10;64.50;960.50;1.00;6.00;155;3.70;8.60;0.00;9.80;129.50
2025-03-16;15.20;10.10;65.00;960.40;1.70;6.00;132;3.80;8.50;0.00;9.80;114.00
2025-03-16;15.25;10.10;65.00;960.40;2.00;5.00;119;3.80;8.40;0.00;9.80;117.00
2025-03-16;15.30;10.00;64.30;960.50;1.70;5.00;112;3.50;8.20;0.00;9.80;100.30
2025-03-16;15.35;9.90;64.50;960.50;0.50;5.00;111;3.50;8.40;0.00;9.80;87.00
2025-03-16;15.40;9.90;65.00;960.50;1.00;5.00;112;3.60;8.30;0.00;9.80;96.30
2025-03-16;15.45;9.90;65.00;960.50;1.00;3.00;113;3.60;8.30;0.00;9.80;92.00
2025-03-16;15.50;9.90;65.30;960.60;0.30;3.00;113;3.70;8.50;0.00;9.80;87.70
2025-03-16;15.55;9.90;64.50;960.50;1.00;5.00;116;3.50;8.30;0.00;9.80;80.00
2025-03-16;16.00;9.90;64.70;960.50;1.00;5.00;117;3.50;8.30;0.00;9.80;80.30
2025-03-16;16.05;9.90;65.00;960.70;1.00;8.00;208;3.60;8.30;0.00;9.80;82.00
2025-03-16;16.10;9.90;64.70;960.60;1.00;8.00;207;3.50;8.30;0.00;9.80;84.00
2025-03-16;16.15;9.90;65.00;960.50;0.50;5.00;158;3.60;8.40;0.00;9.80;88.00
2025-03-16;16.20;9.90;65.70;960.50;0.00;5.00;158;3.70;8.60;0.00;9.80;84.70
2025-03-16;16.25;10.00;65.50;960.60;0.00;5.00;195;3.80;8.60;0.00;9.80;93.50
2025-03-16;16.30;10.10;65.30;960.70;1.30;8.00;191;3.90;8.50;0.00;9.80;95.30
2025-03-16;16.35;10.10;65.50;960.70;2.50;10.00;199;3.90;8.30;0.00;9.80;87.50
2025-03-16;16.40;10.00;65.70;960.70;2.70;10.00;190;3.80;8.10;0.00;9.80;81.00
2025-03-16;16.45;9.90;66.00;960.70;2.00;6.00;191;3.80;8.20;0.00;9.80;77.50
2025-03-16;16.50;9.90;66.30;960.80;1.00;6.00;191;3.90;8.40;0.00;9.80;66.00
2025-03-16;16.55;9.90;66.50;960.80;0.00;5.00;191;3.90;8.60;0.00;9.80;62.00
2025-03-16;17.00;9.90;67.00;960.90;0.00;5.00;191;4.00;8.60;0.00;9.80;58.00
2025-03-16;17.05;9.90;66.00;960.90;0.00;5.00;191;3.80;8.60;0.00;9.80;54.00
2025-03-16;17.10;9.80;66.00;960.80;0.30;6.00;191;3.70;8.40;0.00;9.80;58.70
2025-03-16;17.15;9.80;66.00;960.90;1.00;6.00;191;3.70;8.20;0.00;9.80;61.00
2025-03-16;17.20;9.80;66.00;960.90;1.00;6.00;191;3.70;8.20;0.00;9.80;62.00
2025-03-16;17.25;9.80;66.00;960.90;1.00;6.00;219;3.70;8.20;0.00;9.80;56.00
2025-03-16;17.30;9.70;66.00;960.90;1.00;6.00;218;3.60;8.10;0.00;9.80;61.30
2025-03-16;17.35;9.70;66.00;961.00;1.00;6.00;218;3.60;8.10;0.00;9.80;58.00
2025-03-16;17.40;9.60;66.30;961.00;0.70;6.00;218;3.60;8.10;0.00;9.80;41.30
2025-03-16;17.45;9.60;66.00;961.10;0.00;5.00;218;3.50;8.20;0.00;9.80;28.00
2025-03-16;17.50;9.60;66.00;961.20;0.00;3.00;218;3.50;8.20;0.00;9.80;23.00
2025-03-16;17.55;9.60;66.50;961.20;0.00;2.00;218;3.60;8.20;0.00;9.80;21.00
2025-03-16;18.00;9.60;67.00;961.20;0.00;6.00;218;3.70;8.20;0.00;9.80;21.00
2025-03-16;18.05;9.50;67.00;961.30;0.00;6.00;218;3.60;8.10;0.00;9.80;18.50
2025-03-16;18.10;9.40;67.30;961.20;0.00;6.00;218;3.60;8.00;0.00;9.80;14.00
2025-03-16;18.15;9.40;70.50;961.30;0.00;3.00;218;4.30;8.20;0.00;9.80;10.00
2025-03-16;18.20;9.30;72.70;961.40;0.70;5.00;248;4.60;7.90;0.00;9.80;8.30
2025-03-16;18.25;9.10;74.00;961.60;1.00;5.00;346;4.70;7.70;0.00;9.80;6.00
2025-03-16;18.30;8.80;75.30;961.60;1.00;5.00;348;4.70;7.40;0.00;9.80;5.00
2025-03-16;18.35;8.50;76.00;961.60;1.00;5.00;355;4.50;7.10;0.00;9.80;0.00
2025-03-16;18.40;8.10;77.00;961.70;1.70;6.00;349;4.30;6.60;0.00;9.80;0.00
2025-03-16;18.45;7.90;78.00;961.70;2.00;6.00;350;4.30;6.20;0.00;9.80;0.00
2025-03-16;18.50;7.60;79.00;961.80;1.00;6.00;353;4.10;6.10;0.00;9.80;0.00
2025-03-16;18.55;7.40;80.00;961.90;1.00;3.00;355;4.10;5.90;0.00;9.80;0.00
2025-03-16;19.00;7.20;80.00;961.90;0.00;3.00;355;3.90;5.90;0.00;9.80;0.00
2025-03-16;19.05;7.00;80.50;962.00;0.00;0.00;355;3.80;5.60;0.00;9.80;0.00
2025-03-16;19.10;6.70;81.30;962.00;0.00;3.00;355;3.70;5.40;0.00;9.80;0.00
2025-03-16;19.15;6.70;82.00;962.10;0.00;3.00;355;3.80;5.30;0.00;9.80;0.00
2025-03-16;19.20;6.50;82.70;962.20;0.00;3.00;355;3.70;5.10;0.00;9.80;0.00
2025-03-16;19.25;6.40;83.00;962.30;0.00;3.00;355;3.70;5.00;0.00;9.80;0.00
2025-03-16;19.30;6.30;83.70;962.30;0.00;2.00;355;3.70;4.90;0.00;9.80;0.00
2025-03-16;19.35;6.20;84.00;962.40;0.00;2.00;355;3.70;4.80;0.00;9.80;0.00
2025-03-16;19.40;6.20;85.00;962.50;0.00;2.00;355;3.80;4.90;0.00;9.80;0.00
2025-03-16;19.45;6.20;85.00;962.50;0.00;2.00;357;3.80;4.90;0.00;9.80;0.00
2025-03-16;19.50;6.20;85.00;962.60;0.00;5.00;37;3.80;4.90;0.00;9.80;0.00
2025-03-16;19.55;6.20;85.00;962.60;0.00;5.00;70;3.80;4.90;0.00;9.80;0.00
2025-03-16;20.00;6.10;86.00;962.60;0.00;5.00;70;3.90;4.80;0.00;9.80;0.00
2025-03-16;20.05;6.10;86.00;962.60;0.00;2.00;71;3.90;4.80;0.00;9.80;0.00
2025-03-16;20.10;6.00;86.00;962.60;0.00;5.00;71;3.80;4.70;0.00;9.80;0.00
2025-03-16;20.15;5.90;87.00;962.70;0.00;5.00;71;3.90;4.60;0.00;9.80;0.00
2025-03-16;20.20;5.90;87.00;962.70;0.00;5.00;71;3.90;4.60;0.00;9.80;0.00
2025-03-16;20.25;5.90;87.00;962.80;0.00;0.00;71;3.90;4.60;0.00;9.80;0.00
2025-03-16;20.30;5.90;87.00;962.80;0.00;0.00;71;3.90;4.60;0.00;9.80;0.00
2025-03-16;20.35;5.90;87.00;962.80;0.00;0.00;71;3.90;4.60;0.00;9.80;0.00
2025-03-16;20.40;5.80;87.70;962.80;0.00;0.00;71;3.90;4.50;0.00;9.80;0.00
2025-03-16;20.45;5.80;87.00;962.80;0.00;0.00;71;3.80;4.40;0.00;9.80;0.00
2025-03-16;20.50;5.80;87.00;962.90;0.00;0.00;71;3.80;4.40;0.00;9.80;0.00
2025-03-16;20.55;5.70;87.00;963.00;0.00;0.00;71;3.70;4.30;0.00;9.80;0.00
2025-03-16;21.00;5.60;87.30;963.00;0.00;0.00;71;3.70;4.20;0.00;9.80;0.00
2025-03-16;21.05;5.60;88.00;963.00;0.00;0.00;71;3.70;4.20;0.00;9.80;0.00
2025-03-16;21.10;5.50;88.00;963.00;0.00;0.00;71;3.60;4.10;0.00;9.80;0.00
2025-03-16;21.15;5.40;88.00;963.00;0.00;0.00;71;3.50;4.00;0.00;9.80;0.00
2025-03-16;21.20;5.40;88.00;963.00;0.00;5.00;69;3.50;4.00;0.00;9.80;0.00
2025-03-16;21.25;5.50;88.00;963.10;0.00;5.00;53;3.60;4.10;0.00;9.80;0.00
2025-03-16;21.30;5.40;88.00;963.00;0.00;5.00;40;3.50;4.00;0.00;9.80;0.00
2025-03-16;21.35;5.40;88.00;963.10;0.00;3.00;25;3.50;4.00;0.00;9.80;0.00
